model,descriptor,scale,sim_target,sim_orig_target,delta_target,path,stem
MuQ-MuLan,loud,1.0,0.19571974873542786,0.31728824973106384,-0.12156850099563599,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_loud_1.0.wav,guitar
MuQ-MuLan,low,0.3,-0.006039980798959732,-0.008440113626420498,0.002400132827460766,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_low_0.3.wav,guitar
MuQ-MuLan,low,0.6,-0.026081912219524384,-0.008440113626420498,-0.017641798593103886,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_low_0.6.wav,guitar
MuQ-MuLan,low,1.0,-0.0250450000166893,-0.008440113626420498,-0.016604886390268803,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_low_1.0.wav,guitar
MuQ-MuLan,muffled,0.3,-0.11545458436012268,-0.12468011677265167,0.009225532412528992,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_muffled_0.3.wav,guitar
MuQ-MuLan,muffled,0.6,-0.08691203594207764,-0.12468011677265167,0.037768080830574036,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_muffled_0.6.wav,guitar
MuQ-MuLan,muffled,1.0,-0.05983845144510269,-0.12468011677265167,0.06484166532754898,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_muffled_1.0.wav,guitar
MuQ-MuLan,sad,0.3,0.18995386362075806,0.20141315460205078,-0.011459290981292725,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_sad_0.3.wav,guitar
MuQ-MuLan,sad,0.6,0.18409574031829834,0.20141315460205078,-0.01731741428375244,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_sad_0.6.wav,guitar
MuQ-MuLan,sad,1.0,0.19000905752182007,0.20141315460205078,-0.011404097080230713,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_sad_1.0.wav,guitar
MuQ-MuLan,soft,0.3,0.27921944856643677,0.28979894518852234,-0.010579496622085571,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_soft_0.3.wav,guitar
MuQ-MuLan,soft,0.6,0.26675981283187866,0.28979894518852234,-0.023039132356643677,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_soft_0.6.wav,guitar
MuQ-MuLan,soft,1.0,0.24148888885974884,0.28979894518852234,-0.0483100563287735,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_soft_1.0.wav,guitar
MuQ-MuLan,spacious,0.3,0.056621044874191284,0.014099134132266045,0.04252191074192524,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_spacious_0.3.wav,guitar
MuQ-MuLan,spacious,0.6,0.042488161474466324,0.014099134132266045,0.02838902734220028,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_spacious_0.6.wav,guitar
MuQ-MuLan,spacious,1.0,0.019556663930416107,0.014099134132266045,0.0054575297981500626,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_spacious_1.0.wav,guitar
MuQ-MuLan,strong,0.3,0.08088061213493347,0.09165123850107193,-0.010770626366138458,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_strong_0.3.wav,guitar
MuQ-MuLan,strong,0.6,0.05603010207414627,0.09165123850107193,-0.03562113642692566,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_strong_0.6.wav,guitar
MuQ-MuLan,strong,1.0,0.015283063054084778,0.09165123850107193,-0.07636817544698715,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_strong_1.0.wav,guitar
MuQ-MuLan,tinny,0.3,0.06540834903717041,0.10375434905290604,-0.038346000015735626,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_tinny_0.3.wav,guitar
MuQ-MuLan,tinny,0.6,0.03341282159090042,0.10375434905290604,-0.07034152746200562,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_tinny_0.6.wav,guitar
MuQ-MuLan,tinny,1.0,0.016508784145116806,0.10375434905290604,-0.08724556490778923,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_tinny_1.0.wav,guitar
MuQ-MuLan,warm,0.3,0.23786357045173645,0.24467748403549194,-0.006813913583755493,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_warm_0.3.wav,guitar
MuQ-MuLan,warm,0.6,0.19753964245319366,0.24467748403549194,-0.04713784158229828,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_warm_0.6.wav,guitar
MuQ-MuLan,warm,1.0,0.16195102035999298,0.24467748403549194,-0.08272646367549896,/content/drive/MyDrive/audealize_audio/reverb/guitar_reverb_warm_1.0.wav,guitar
